tags|intent
raise###B-action the###O <attribute>###B-attribute of###O the###B-refer second###I-refer board###I-refer from###I-refer the###I-refer right###I-refer by###O <value>###B-value points###O .###O|adjust
edit###B-action the###B-refer yellow###I-refer cat###I-refer so###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer carrots###I-refer at###I-refer the###I-refer top###I-refer left###I-refer to###O <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer second###I-refer brush###I-refer from###I-refer the###I-refer left###I-refer by###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer clock###I-refer in###I-refer upper###I-refer left###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer tv###I-refer at###I-refer the###I-refer front###I-refer left###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer bike###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O coca###B-refer cola###I-refer umbrella###I-refer|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer tie###I-refer with###I-refer the###I-refer yellow###I-refer stripes###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###B-refer razor###I-refer blade###I-refer to###O have###O the###O property###O of###O <attribute>###B-attribute and###O a###O value###O of###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer bird###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer candle###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
lower###B-action the###O <attribute>###B-attribute of###O the###B-refer clock###I-refer face###I-refer on###I-refer the###I-refer left###I-refer side###I-refer by###O <value>###B-value units###O .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer sandwich###I-refer on###I-refer top###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer left###I-refer stoplight###I-refer to###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer pizza###I-refer at###I-refer top###I-refer left###I-refer by###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O right###B-refer side###I-refer water###I-refer cup###I-refer|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer three###I-refer polka###I-refer dot###I-refer things###I-refer under###I-refer the###I-refer tv###I-refer screen###I-refer to###O a###O value###O of###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer hot###I-refer dog###I-refer on###I-refer the###I-refer top###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer green###I-refer glass###I-refer to###O <value>###B-value .###O|adjust
modify###B-action the###O <attribute>###B-attribute on###O the###B-refer front###I-refer right###I-refer casserole###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer knife###I-refer on###I-refer top###I-refer by###O <value>###B-value|adjust
black###B-refer suitcase###I-refer front###I-refer and###I-refer center###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
the###O object###O to###O edit###O is###O the###B-refer white###I-refer cake###I-refer on###I-refer the###I-refer right###I-refer ,###I-refer closest###I-refer to###I-refer the###I-refer top###I-refer of###I-refer the###I-refer image###I-refer .###O modify###B-action the###O object###O <attribute>###B-attribute by###O <value>###B-value .###O|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer keyboard###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O thee###B-refer table###I-refer top###I-refer in###I-refer front###I-refer of###I-refer the###I-refer man###I-refer with###I-refer the###I-refer red###I-refer shirt###I-refer to###O <value>###B-value .###O|adjust
edit###B-action <attribute>###B-attribute of###O bench###B-refer portion###I-refer in###I-refer bottom###I-refer left###I-refer to###O a###O value###O of###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer far###I-refer left###I-refer stop###I-refer sign###I-refer to###O <value>###B-value|adjust
change###B-action the###B-refer monitor###I-refer on###I-refer the###I-refer far###I-refer right###I-refer wall###I-refer 's###O <attribute>###B-attribute to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer rightmost###I-refer circular###I-refer rainbow###I-refer kite###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer white###I-refer wiimote###I-refer to###O <value>###B-value|adjust
the###B-refer little###I-refer computer###I-refer in###I-refer center###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
black###B-refer suitcase###I-refer in###I-refer front###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer bear###I-refer in###I-refer the###I-refer center###I-refer to###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer donut###I-refer in###I-refer the###I-refer rear###I-refer to###O <value>###B-value|adjust
the###B-refer dark###I-refer horse###I-refer on###I-refer the###I-refer left###I-refer needs###O <attribute>###B-attribute changed###B-action by###O a###O value###O of###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer bottom###I-refer right###I-refer corner###I-refer of###I-refer the###I-refer table###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer skateboard###I-refer on###I-refer the###I-refer very###I-refer left###I-refer to###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer entire###I-refer truck###I-refer by###O <value>###B-value .###O|adjust
give###B-action the###B-refer black###I-refer dog###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer upper###I-refer mouse###I-refer to###O <value>###B-value .###O|adjust
the###B-refer larger###I-refer airplanr###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
the###O <attribute>###B-attribute value###O of###O the###B-refer zebra###I-refer on###I-refer the###I-refer right###I-refer needs###O to###O be###O changed###B-action to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer peeled###I-refer orange###I-refer on###I-refer the###I-refer right###I-refer to###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer glass###I-refer having###I-refer wine###I-refer poured###I-refer into###I-refer it###I-refer to###O a###O value###O of###O <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer knife###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer rear###I-refer laptop###I-refer screen###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer bus###I-refer at###I-refer left###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer vertical###I-refer checkered###I-refer area###I-refer behind###I-refer the###I-refer bear###I-refer by###O <value>###B-value .###O|adjust
the###B-refer third###I-refer carrot###I-refer down###I-refer on###I-refer the###I-refer right###I-refer needs###O <attribute>###B-attribute changed###B-action by###O a###O value###O of###O <value>###B-value .###O|adjust
please###O change###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer person###I-refer 's###I-refer backpack###I-refer by###O <value>###B-value .###O|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer middle###I-refer donut###I-refer by###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer third###I-refer remote###I-refer from###I-refer the###I-refer left###I-refer on###I-refer the###I-refer top###I-refer row###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer top###I-refer knife###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer black###I-refer bike###I-refer to###O <value>###B-value|adjust
the###O <attribute>###B-attribute of###O the###B-refer trailer###I-refer behind###I-refer the###I-refer truck###I-refer should###O be###O edited###B-action to###O the###O value###O <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer first###I-refer complete###I-refer horse###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value|adjust
give###B-action the###B-refer couch###I-refer that###I-refer everyone###I-refer is###I-refer sitting###I-refer on###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute of###O the###B-refer green###I-refer scissor###I-refer to###O <value>###B-value|adjust
change###B-action the###O bottle###B-refer on###I-refer the###I-refer top###I-refer shelf###I-refer ,###I-refer all###I-refer the###I-refer way###I-refer to###I-refer the###I-refer left###I-refer 's###O <attribute>###B-attribute to###O <value>###B-value .###O|adjust
give###B-action the###B-refer pizza###I-refer on###I-refer the###I-refer right###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
for###O the###B-refer red###I-refer train###I-refer that###I-refer is###I-refer slightly###I-refer obscured###I-refer ,###O increase###B-action the###O <attribute>###B-attribute by###O a###O value###O of###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer balls###I-refer under###I-refer the###I-refer tv###I-refer by###O <value>###B-value .###O|adjust
apply###B-action <value>###B-value <attribute>###B-attribute to###O right###B-refer powdered###I-refer doughnut###I-refer|adjust
change###B-action <attribute>###B-attribute on###O standing###B-refer bear###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer glove###I-refer inside###I-refer the###I-refer left###I-refer hat###I-refer to###O a###O value###O of###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer right###I-refer parking###I-refer meter###I-refer|adjust
